City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Juegang,CN,2022-08-31 21:49:19,32.3174,121.1855,297.03,77,100,4.14
293,Barentu,ER,2022-08-31 21:49:19,15.1139,37.5928,294.45,80,44,1.79
294,Luklukan,PH,2022-08-31 21:49:21,14.3254,122.7124,298.83,89,89,3.37
295,Prainha,BR,2022-08-31 21:49:22,-1.8,-53.48,301.99,55,81,0.77
296,Pangoa,PE,2022-08-31 21:49:23,-12.1167,-73.0,301.01,48,14,1.5
297,Auki,SB,2022-08-31 21:49:24,-8.7676,160.7034,299.62,81,98,2.19
298,Kavieng,PG,2022-08-31 21:49:25,-2.5744,150.7967,302.02,66,96,7.59
299,Valparaiso,CL,2022-08-31 21:49:26,-33.0393,-71.6273,287.28,86,75,3.09
300,Salamiyah,SY,2022-08-31 21:49:27,35.0113,37.0532,301.45,45,31,2.24
301,Guerrero Negro,MX,2022-08-31 21:49:28,27.9769,-114.0611,300.4,61,14,5.98
302,Goderich,CA,2022-08-31 21:49:28,43.7501,-81.7165,296.99,68,43,4.63
303,Oromocto,CA,2022-08-31 21:49:29,45.8351,-66.4792,293.32,93,100,2.06
304,Balikpapan,ID,2022-08-31 21:49:28,-1.2675,116.8289,297.7,100,20,2.57
305,San Cristobal,VE,2022-08-31 21:49:03,7.7669,-72.225,297.62,69,41,1.77
306,Ilhabela,BR,2022-08-31 21:49:31,-23.7781,-45.3581,290.69,77,7,5.43
307,Kavaratti,IN,2022-08-31 21:49:32,10.5669,72.642,298.68,88,100,8.7
308,Aksay,RU,2022-08-31 21:49:33,47.26,39.87,295.27,37,37,3.67
309,Lima,PE,2022-08-31 21:45:56,-12.0432,-77.0282,289.29,72,100,6.69
310,Walvis Bay,NA,2022-08-31 21:49:36,-22.9575,14.5053,288.76,88,15,2.06
311,Bairiki,KI,2022-08-31 21:49:36,1.3292,172.9752,302.15,70,20,6.69
312,Phalaborwa,ZA,2022-08-31 21:49:37,-23.943,31.1411,285.75,65,0,2.22
313,Dunhua,CN,2022-08-31 21:49:39,43.3725,128.2425,284.53,90,61,6.26
314,Taltal,CL,2022-08-31 21:47:15,-25.4,-70.4833,286.95,78,19,2.62
315,Kysyl-Syr,RU,2022-08-31 21:49:40,63.8986,122.7617,275.83,95,44,1.58
316,Letterkenny,IE,2022-08-31 21:47:59,54.95,-7.7333,285.09,92,0,0.94
317,Cabedelo,BR,2022-08-31 21:48:17,-6.9811,-34.8339,297.52,75,97,6.93
318,Matay,EG,2022-08-31 21:49:42,28.419,30.7792,301.29,45,0,9.58
319,Lafayette,US,2022-08-31 21:49:42,30.2335,-92.0668,307.16,60,20,2.57
320,Stornoway,GB,2022-08-31 21:49:43,58.2093,-6.3865,282.55,92,24,1.03
321,Sorland,NO,2022-08-31 21:49:44,67.667,12.6934,283.37,69,100,4.21
322,Tual,ID,2022-08-31 21:49:44,-5.6667,132.75,300.27,79,71,5.79
323,Pontianak,ID,2022-08-31 21:49:45,-0.0333,109.3333,298.14,100,100,0.51
324,Lithgow,AU,2022-08-31 21:49:46,-33.4833,150.15,281.74,91,32,1.41
325,Hilton Head Island,US,2022-08-31 21:44:51,32.2163,-80.7526,304.21,83,20,0.89
326,San Juan,AR,2022-08-31 21:48:18,-31.5375,-68.5364,294.06,15,5,6.03
327,Yakeshi,CN,2022-08-31 21:49:47,49.2833,120.7333,277.59,45,59,2.54
328,Kurtamysh,RU,2022-08-31 21:49:48,54.9103,64.4319,292.51,56,13,3.62
329,Ishigaki,JP,2022-08-31 21:49:49,24.3448,124.1572,299.22,100,75,6.69
330,Lagoa,PT,2022-08-31 21:49:50,39.05,-27.9833,295.16,76,63,3.49
331,Newton,US,2022-08-31 21:49:50,42.337,-71.2092,301.18,40,0,10.29
332,Viedma,AR,2022-08-31 21:49:51,-40.8135,-62.9967,286.01,45,96,3.88
333,Tucumcari,US,2022-08-31 21:49:52,35.1717,-103.725,302.06,45,0,4.74
334,Nome,US,2022-08-31 21:46:06,64.5011,-165.4064,283.24,93,100,4.12
335,Gat,IL,2022-08-31 21:46:31,31.61,34.7642,300.82,100,3,2.11
336,Colwyn Bay,GB,2022-08-31 21:49:53,53.2948,-3.7267,290.27,85,18,3.04
337,Kijang,KR,2022-08-31 21:49:54,35.2442,129.2139,294.0,87,100,4.66
338,Souillac,MU,2022-08-31 21:49:55,-20.5167,57.5167,290.36,94,20,2.57
339,Dumas,US,2022-08-31 21:46:45,35.8656,-101.9732,303.23,39,40,2.57
340,Meulaboh,ID,2022-08-31 21:49:56,4.1363,96.1285,297.36,89,100,2.31
341,Nicoya,CR,2022-08-31 21:49:57,10.1483,-85.452,298.65,90,96,1.84
342,San Pedro De Macoris,DO,2022-08-31 21:49:57,18.4616,-69.2972,300.22,77,93,3.29
343,Nouakchott,MR,2022-08-31 21:49:20,18.0858,-15.9785,302.11,85,100,5.48
344,Port Townsend,US,2022-08-31 21:49:58,48.117,-122.7605,306.58,61,0,3.58
345,Miles City,US,2022-08-31 21:49:59,46.4083,-105.8406,309.69,15,0,1.54
346,Malanje,AO,2022-08-31 21:46:15,-9.5402,16.341,295.81,61,95,2.47
347,Mahanje,TZ,2022-08-31 21:50:00,-9.9333,35.3333,288.12,70,49,0.9
348,Nouadhibou,MR,2022-08-31 21:50:01,20.931,-17.0347,300.14,83,100,3.09
349,High Prairie,CA,2022-08-31 21:50:02,55.4334,-116.4858,303.08,30,15,3.68
350,Atagay,RU,2022-08-31 21:50:03,55.1033,99.3875,287.6,78,92,4.29
351,Mandalgovi,MN,2022-08-31 21:50:04,45.7625,106.2708,285.3,41,0,3.81
352,Eyl,SO,2022-08-31 21:50:06,7.9803,49.8164,297.58,83,75,9.35
353,Labuhan,ID,2022-08-31 21:50:06,-6.8844,112.2051,297.72,88,54,2.93
354,Los Palacios,CU,2022-08-31 21:50:07,22.5872,-83.2486,302.31,71,36,4.38
355,Shirokiy,RU,2022-08-31 21:50:08,49.758,129.523,282.21,86,100,4.16
356,Marienburg,PL,2022-08-31 21:50:09,54.0359,19.0266,287.1,71,7,2.72
357,Santa Cruz,BO,2022-08-31 21:46:17,-17.8,-63.1667,302.85,34,0,5.66
358,Port Elizabeth,ZA,2022-08-31 21:50:12,-33.918,25.5701,288.31,75,0,9.26
359,Broome,US,2022-08-31 21:50:13,42.2506,-75.833,297.9,54,0,5.66
360,Lillooet,CA,2022-08-31 21:50:14,50.6856,-121.942,309.41,18,0,3.7
361,Seydi,TM,2022-08-31 21:50:15,39.4816,62.9137,298.94,18,0,4.2
362,Allonnes,FR,2022-08-31 21:50:16,47.9674,0.1581,295.17,68,0,1.54
363,Ugoofaaru,MV,2022-08-31 21:50:17,5.6667,73.0,299.22,79,100,9.04
364,Ancud,CL,2022-08-31 21:50:18,-41.8697,-73.8203,281.05,85,100,3.35
365,Bridlington,GB,2022-08-31 21:50:19,54.0831,-0.1919,289.2,83,20,6.4
366,Kulhudhuffushi,MV,2022-08-31 21:50:20,6.6221,73.07,298.51,84,100,8.98
367,Jandaia Do Sul,BR,2022-08-31 21:49:24,-23.6031,-51.6433,295.51,64,0,2.31
368,San Miguel,SV,2022-08-31 21:50:22,13.4833,-88.1833,300.32,89,91,1.53
369,Bestobe,KZ,2022-08-31 21:50:23,52.4994,73.0975,293.51,36,23,4.76
370,Luderitz,NA,2022-08-31 21:50:24,-26.6481,15.1594,287.2,79,2,3.46
371,Bahia Honda,CU,2022-08-31 21:50:25,22.9036,-83.1592,302.97,69,15,4.04
372,Clyde River,CA,2022-08-31 21:50:26,70.4692,-68.5914,277.28,81,75,5.66
373,Akdepe,TM,2022-08-31 21:50:28,42.0551,59.3788,295.2,20,0,3.93
374,Kempen,DE,2022-08-31 21:50:28,51.3667,6.4167,293.76,50,20,3.09
375,Egvekinot,RU,2022-08-31 21:50:30,66.3167,-179.1667,276.98,84,100,8.02
376,Dengzhou,CN,2022-08-31 21:50:31,37.8086,120.7508,293.68,83,0,1.85
377,Aykhal,RU,2022-08-31 21:50:32,66.0,111.5,275.69,99,100,1.74
378,Isangel,VU,2022-08-31 21:50:33,-19.55,169.2667,296.21,73,40,2.06
379,Vardo,NO,2022-08-31 21:50:34,70.3705,31.1107,279.14,81,75,3.6
380,Yulara,AU,2022-08-31 21:50:35,-25.2406,130.9889,284.53,86,100,5.79
381,Xapuri,BR,2022-08-31 21:50:36,-10.6517,-68.5044,304.18,35,0,1.05
382,Arlit,NE,2022-08-31 21:50:36,18.7369,7.3853,310.06,16,34,4.0
383,Tateyama,JP,2022-08-31 21:50:37,34.9833,139.8667,302.09,84,27,7.95
384,Srandakan,ID,2022-08-31 21:50:38,-7.9386,110.2506,297.17,91,100,2.87
385,Ambon,ID,2022-08-31 21:50:39,-3.6954,128.1814,298.84,15,40,2.06
386,Bara,NG,2022-08-31 21:50:40,10.3744,10.7288,296.82,89,83,2.77
387,Port Hedland,AU,2022-08-31 21:50:42,-20.3167,118.5667,291.18,72,47,3.09
388,Gilgit,PK,2022-08-31 21:50:42,35.9221,74.3087,298.28,45,35,1.03
389,Saint Anthony,US,2022-08-31 21:50:44,45.0205,-93.218,306.12,41,0,4.12
390,Saint-Augustin,CA,2022-08-31 21:50:44,51.226,-58.6502,292.61,87,94,6.5
391,Coihaique,CL,2022-08-31 21:50:45,-45.5752,-72.0662,282.12,61,75,2.57
392,Knysna,ZA,2022-08-31 21:50:46,-34.0363,23.0471,285.67,49,0,3.4
393,Hurghada,EG,2022-08-31 21:50:47,27.2574,33.8129,306.17,40,0,4.63
394,Tavda,RU,2022-08-31 21:50:47,58.0425,65.2726,285.71,96,84,3.17
395,Pimentel,PE,2022-08-31 21:50:48,-6.8367,-79.9342,292.31,68,20,8.23
396,Ponta Delgada,PT,2022-08-31 21:50:49,37.7333,-25.6667,296.55,78,20,2.06
397,Barra Do Garcas,BR,2022-08-31 21:50:50,-15.89,-52.2567,305.47,43,0,3.09
398,Naantali,FI,2022-08-31 21:50:50,60.4674,22.0243,284.32,93,0,1.54
399,Mnogovershinnyy,RU,2022-08-31 21:50:51,53.9353,139.9242,287.67,85,3,2.05
400,Ahuimanu,US,2022-08-31 21:50:51,21.4447,-157.8378,303.99,59,0,6.17
401,Atikokan,CA,2022-08-31 21:50:52,48.7555,-91.6216,296.56,44,24,4.41
402,Chicama,PE,2022-08-31 21:50:53,-7.8447,-79.1469,289.45,66,19,4.32
403,Kasama,ZM,2022-08-31 21:50:54,-10.2129,31.1808,291.14,52,62,4.51
404,Okmulgee,US,2022-08-31 21:50:55,35.6234,-95.9605,308.62,38,0,2.57
405,Grand-Santi,GF,2022-08-31 21:50:55,4.25,-54.3833,300.06,72,100,0.31
406,Port Lincoln,AU,2022-08-31 21:50:56,-34.7333,135.8667,283.33,77,41,3.14
407,Shache,CN,2022-08-31 21:50:57,38.4167,77.2406,297.43,47,47,3.17
408,Tuatapere,NZ,2022-08-31 21:50:57,-46.1333,167.6833,285.76,83,81,1.36
409,Portland,US,2022-08-31 21:46:22,45.5234,-122.6762,307.36,40,0,3.13
410,Kaeo,NZ,2022-08-31 21:50:59,-35.1,173.7833,289.44,72,100,2.48
411,Barra Patuca,HN,2022-08-31 21:51:00,15.8,-84.2833,301.26,72,99,4.73
412,Mahebourg,MU,2022-08-31 21:51:01,-20.4081,57.7,291.62,94,20,2.57
413,Bayan,CN,2022-08-31 21:51:02,46.0833,127.4,283.04,93,85,6.39
414,Swan Hill,AU,2022-08-31 21:51:03,-35.3378,143.5544,280.25,73,74,0.87
415,Hastings,GB,2022-08-31 21:51:04,50.8552,0.5729,292.55,83,60,9.02
416,Boa Viagem,BR,2022-08-31 21:51:05,-5.1275,-39.7322,300.81,37,24,2.35
417,Gediz,TR,2022-08-31 21:51:06,39.0417,29.41,293.49,73,19,1.09
418,Oranjemund,NA,2022-08-31 21:51:07,-28.55,16.4333,287.98,78,45,3.73
419,Sitka,US,2022-08-31 21:48:04,57.0531,-135.33,287.09,88,40,4.12
420,Bilibino,RU,2022-08-31 21:51:08,68.0546,166.4372,276.16,67,45,1.23
421,El Bagre,CO,2022-08-31 21:51:09,7.5927,-74.8086,299.9,96,85,1.47
422,Lakatoro,VU,2022-08-31 21:51:09,-16.0999,167.4164,299.33,72,60,7.05
423,Lahij,YE,2022-08-31 21:51:10,13.1667,44.5833,301.25,65,38,4.0
424,Bac Lieu,VN,2022-08-31 21:51:11,9.285,105.7244,299.65,85,41,2.12
425,Tagusao,PH,2022-08-31 21:51:11,9.1924,117.8141,299.72,82,92,1.31
426,Pangnirtung,CA,2022-08-31 21:51:12,66.1451,-65.7125,286.15,44,20,5.14
427,Korla,CN,2022-08-31 21:51:13,41.7597,86.1469,294.74,37,3,5.83
428,Makakilo City,US,2022-08-31 21:51:14,21.3469,-158.0858,303.33,51,40,6.17
429,Bahir Dar,ET,2022-08-31 21:51:14,11.5936,37.3908,287.72,93,51,1.56
430,Kaseda,JP,2022-08-31 21:51:15,31.4167,130.3167,300.46,86,37,1.87
431,Solnechnyy,RU,2022-08-31 21:51:16,50.7214,136.6319,287.56,88,16,1.99
432,Mrkonjic Grad,BA,2022-08-31 21:51:17,44.4158,17.0861,288.73,98,69,1.35
433,Dillon,US,2022-08-31 21:51:17,34.4166,-79.3712,308.64,42,68,1.14
434,Olesnica,PL,2022-08-31 21:50:21,51.2134,17.3899,289.57,59,100,3.14
435,Wewak,PG,2022-08-31 21:51:19,-3.5534,143.6268,299.19,87,76,2.92
436,Big Spring,US,2022-08-31 21:51:19,32.2504,-101.4787,300.5,64,100,3.09
437,Seoul,KR,2022-08-31 21:49:04,37.5683,126.9778,292.84,100,20,1.03
438,Aktash,RU,2022-08-31 21:51:21,50.3,87.7333,276.93,72,69,0.57
439,Raahe,FI,2022-08-31 21:51:21,64.6833,24.4833,282.2,58,70,6.56
440,Sayyan,YE,2022-08-31 21:51:22,15.1718,44.3244,291.41,37,3,3.32
441,Helena,US,2022-08-31 21:47:11,46.5927,-112.0361,309.16,18,0,1.54
442,Fortuna,US,2022-08-31 21:51:24,40.5982,-124.1573,294.22,79,0,6.69
443,Hay River,CA,2022-08-31 21:51:24,60.8156,-115.7999,293.13,52,75,1.54
444,Cassia,BR,2022-08-31 21:51:25,-20.5831,-46.9219,292.04,34,0,2.18
445,Lodwar,KE,2022-08-31 21:51:27,3.1191,35.5973,301.72,39,13,7.57
446,Udachnyy,RU,2022-08-31 21:51:27,66.4167,112.4,276.18,100,97,1.73
447,Visnes,NO,2022-08-31 21:51:28,59.3556,5.2242,288.05,82,8,3.09
448,Chalmette,US,2022-08-31 21:51:29,29.9427,-89.9634,308.18,57,0,3.09
449,Ahipara,NZ,2022-08-31 21:51:30,-35.1667,173.1667,287.37,67,100,2.65
450,Sobolevo,RU,2022-08-31 21:51:30,54.4299,31.8996,281.57,70,72,2.68
451,Idaho Falls,US,2022-08-31 21:51:28,43.4666,-112.0341,308.2,18,0,2.24
452,Rio Grande,BR,2022-08-31 21:51:32,-32.035,-52.0986,290.21,80,25,5.39
453,Chipinge,ZW,2022-08-31 21:51:32,-20.1883,32.6236,284.7,68,30,2.67
454,Srednekolymsk,RU,2022-08-31 21:51:33,67.45,153.6833,281.02,52,100,4.33
455,Andenes,NO,2022-08-31 21:51:34,69.3143,16.1194,282.0,76,75,5.14
456,Puerto Quijarro,BO,2022-08-31 21:51:34,-17.7833,-57.7667,303.54,24,3,0.87
457,Payson,US,2022-08-31 21:51:35,40.0444,-111.7321,311.13,15,2,1.79
458,Salalah,OM,2022-08-31 21:51:36,17.0151,54.0924,297.74,83,49,2.15
459,Cubarral,CO,2022-08-31 21:51:36,3.7935,-73.8406,298.16,86,45,1.25
460,Ashdod,IL,2022-08-31 21:51:37,31.8167,34.65,301.6,79,1,2.31
461,Kamogawa,JP,2022-08-31 21:51:38,35.1,140.1,302.11,83,18,6.97
462,Eirunepe,BR,2022-08-31 21:51:39,-6.6603,-69.8736,304.61,43,28,0.12
463,North Battleford,CA,2022-08-31 21:49:05,52.7834,-108.2847,306.15,31,20,1.54
464,Tutoia,BR,2022-08-31 21:51:40,-2.7619,-42.2744,299.14,80,5,4.92
465,Heihe,CN,2022-08-31 21:51:40,50.2441,127.4902,279.47,67,60,5.14
466,Cap Malheureux,MU,2022-08-31 21:51:41,-19.9842,57.6142,291.74,81,9,2.19
467,Harrismith,ZA,2022-08-31 21:51:42,-28.2728,29.1295,277.11,30,4,0.51
468,Saskylakh,RU,2022-08-31 21:51:42,71.9167,114.0833,277.26,97,100,5.79
469,General Pico,AR,2022-08-31 21:51:43,-35.6566,-63.7568,290.24,32,100,1.81
470,Lamu,KE,2022-08-31 21:51:44,-2.2717,40.902,295.27,78,26,7.16
471,Narsaq,GL,2022-08-31 21:51:44,60.9167,-46.05,279.58,60,11,0.66
472,Aksu,CN,2022-08-31 21:51:45,41.1231,80.2644,294.15,37,0,1.68
473,Libreville,GA,2022-08-31 21:51:46,0.3925,9.4537,297.95,85,71,4.29
474,Tuy Hoa,VN,2022-08-31 21:51:47,13.0833,109.3,297.74,91,15,1.76
475,Sabang,ID,2022-08-31 21:51:48,5.8933,95.3214,300.57,77,99,5.6
476,Cao Bang,VN,2022-08-31 21:51:48,22.6667,106.25,296.89,98,100,1.09
477,Morant Bay,JM,2022-08-31 21:51:49,17.8815,-76.4093,302.94,74,100,4.71
478,Te Anau,NZ,2022-08-31 21:51:50,-45.4167,167.7167,285.47,90,75,1.51
479,Nyurba,RU,2022-08-31 21:51:50,63.2842,118.3319,276.25,93,79,1.68
480,Inhambane,MZ,2022-08-31 21:51:51,-23.865,35.3833,290.7,73,65,4.77
481,Kloulklubed,PW,2022-08-31 21:51:52,7.0419,134.2556,301.08,72,49,1.41
482,Beloha,MG,2022-08-31 21:51:52,-25.1667,45.05,289.54,50,92,5.25
483,Fort Nelson,CA,2022-08-31 21:51:53,58.8053,-122.7002,287.92,72,100,3.6
484,Sydney Mines,CA,2022-08-31 21:51:54,46.2367,-60.2177,296.38,92,100,5.14
485,Maniitsoq,GL,2022-08-31 21:51:54,65.4167,-52.9,276.95,70,29,2.41
486,Miramar,US,2022-08-31 21:51:55,25.9873,-80.2323,306.16,65,0,7.2
487,Tandil,AR,2022-08-31 21:51:56,-37.3217,-59.1332,286.04,77,99,2.4
488,Kupang,ID,2022-08-31 21:51:56,-10.1667,123.5833,296.83,87,91,3.03
489,Khani,GE,2022-08-31 21:51:57,41.9563,42.9566,290.91,40,50,2.15
490,Pisco,PE,2022-08-31 21:51:58,-13.7,-76.2167,291.18,72,0,7.72
491,Candolim,IN,2022-08-31 21:51:58,15.5181,73.7626,299.36,92,54,5.06
492,Buala,SB,2022-08-31 21:51:59,-8.145,159.5921,300.58,80,98,4.48
493,Mayor Pablo Lagerenza,PY,2022-08-31 21:52:00,-19.9309,-60.7718,305.86,21,0,3.92
494,Kimbe,PG,2022-08-31 21:52:00,-5.5502,150.1429,299.61,85,100,0.84
495,Bekwai,GH,2022-08-31 21:52:01,6.4534,-1.5774,294.61,99,75,2.03
496,Fukue,JP,2022-08-31 21:52:02,32.6881,128.8419,299.72,85,75,8.52
497,Namibe,AO,2022-08-31 21:52:03,-15.1961,12.1522,291.27,86,65,4.75
498,Prince Rupert,CA,2022-08-31 21:51:13,54.3161,-130.3201,291.2,82,100,4.12
499,Caraballeda,VE,2022-08-31 21:52:04,10.6112,-66.8522,300.09,86,76,4.12
500,Galesong,ID,2022-08-31 21:52:05,-5.3166,119.3661,295.16,78,20,3.04
501,Kolyvan,RU,2022-08-31 21:52:06,55.3053,82.7391,286.94,68,86,3.07
502,Marsa Matruh,EG,2022-08-31 21:52:07,31.3525,27.2453,299.26,73,20,2.06
503,Cartagena,CO,2022-08-31 21:52:08,10.3997,-75.5144,301.42,77,74,2.69
504,Uige,AO,2022-08-31 21:52:08,-7.6087,15.0613,293.49,82,88,1.04
505,Tilichiki,RU,2022-08-31 21:52:12,60.4667,166.1,282.81,56,0,5.92
506,Esqueda,MX,2022-08-31 21:52:13,30.7167,-109.5833,302.61,36,20,8.63
507,Constitucion,CL,2022-08-31 21:50:57,-35.3333,-72.4167,285.09,86,100,3.9
508,Stolin,BY,2022-08-31 21:52:14,51.8912,26.846,284.89,68,74,2.23
509,Basco,PH,2022-08-31 21:52:15,20.4487,121.9702,302.79,76,100,7.3
510,Port Hardy,CA,2022-08-31 21:52:16,50.6996,-127.4199,289.25,88,40,3.6
511,Porto Walter,BR,2022-08-31 21:52:17,-8.2686,-72.7439,305.37,37,37,0.95
512,Iberia,US,2022-08-31 21:52:18,29.9502,-91.7507,307.19,52,40,2.06
513,Bell Ville,AR,2022-08-31 21:52:19,-32.6259,-62.6887,291.7,36,69,1.42
514,Poum,NC,2022-08-31 21:52:19,-20.2333,164.0167,296.92,76,71,8.62
515,Tessalit,ML,2022-08-31 21:52:20,20.1986,1.0114,308.04,11,100,3.73
516,Katangli,RU,2022-08-31 21:52:21,51.7102,143.2326,288.81,77,0,2.23
517,Jiangyou,CN,2022-08-31 21:52:22,31.7667,104.7167,290.95,94,83,0.3
518,Eydhafushi,MV,2022-08-31 21:52:23,5.1033,73.0708,299.29,78,100,8.09
519,Grand Gaube,MU,2022-08-31 21:52:24,-20.0064,57.6608,291.69,81,9,2.2
520,Faya,SA,2022-08-31 21:52:24,18.3851,42.4509,295.21,33,23,1.81
521,Huarmey,PE,2022-08-31 21:52:25,-10.0681,-78.1522,291.88,74,1,5.67
522,Port Moresby,PG,2022-08-31 21:50:59,-9.4431,147.1797,297.83,100,40,1.54
523,Serov,RU,2022-08-31 21:52:28,59.6033,60.5787,282.35,93,100,2.56
524,Daru,PG,2022-08-31 21:52:28,-9.0763,143.2092,299.03,90,54,5.48
525,Ngunguru,NZ,2022-08-31 21:52:29,-35.6167,174.5,287.06,57,100,2.17
526,Tabat,ID,2022-08-31 21:52:30,-2.635,115.2274,294.74,99,22,0.35
527,Cockburn Town,TC,2022-08-31 21:52:31,21.4612,-71.1419,301.71,73,7,4.32
528,Bagula,IN,2022-08-31 21:52:31,23.3167,88.65,299.59,90,100,2.67
529,Saryagash,KZ,2022-08-31 21:52:32,41.4511,69.1701,293.13,18,0,1.56
530,Contai,IN,2022-08-31 21:52:33,21.7786,87.7536,301.01,84,33,4.15
531,Waddan,LY,2022-08-31 21:52:34,29.1614,16.139,300.18,49,0,6.37
532,Abu Kamal,SY,2022-08-31 21:52:35,34.4506,40.9171,307.29,11,0,3.0
533,Camopi,GF,2022-08-31 21:52:35,3.1655,-52.3158,297.59,85,89,0.93
534,Klaksvik,FO,2022-08-31 21:52:36,62.2266,-6.589,283.66,90,13,7.61
535,Honningsvag,NO,2022-08-31 21:52:37,70.9821,25.9704,280.01,81,75,6.17
536,Nedryhayliv,UA,2022-08-31 21:52:37,50.834,33.8763,286.12,84,19,3.34
537,Kwinana,AU,2022-08-31 21:52:38,-32.25,115.7667,285.5,74,0,0.45
538,Koungheul,SN,2022-08-31 21:52:39,13.9833,-14.8,296.84,95,100,3.76
539,Oeiras Do Para,BR,2022-08-31 21:52:40,-2.0031,-49.8544,301.51,54,76,0.84
540,Samarai,PG,2022-08-31 21:52:40,-10.6167,150.6667,299.15,87,100,10.41
541,Rundu,NA,2022-08-31 21:52:41,-17.9333,19.7667,290.76,32,1,3.1
542,Dali,CN,2022-08-31 21:52:41,25.7,100.1833,290.67,96,100,1.46
543,Santa Maria,BR,2022-08-31 21:52:42,-29.6842,-53.8069,291.76,63,0,3.6
544,Goba,ET,2022-08-31 21:52:43,7.0167,39.9833,282.29,91,27,2.03
545,Salinopolis,BR,2022-08-31 21:52:43,-0.6136,-47.3561,299.87,80,82,6.15
546,Sisophon,KH,2022-08-31 21:52:44,13.5859,102.9737,297.64,92,100,1.77
547,Zhangye,CN,2022-08-31 21:52:45,38.9342,100.4517,291.4,44,15,3.11
548,Deniliquin,AU,2022-08-31 21:52:46,-35.5333,144.9667,279.84,80,45,1.27
549,Homer,US,2022-08-31 21:52:46,59.6425,-151.5483,286.09,78,100,0.0
550,Gonen,TR,2022-08-31 21:52:47,40.1049,27.654,295.94,51,32,0.88
551,Fayaoue,NC,2022-08-31 21:52:48,-20.65,166.5333,296.42,72,76,9.13
552,Karpathos,GR,2022-08-31 21:52:49,35.507,27.2132,299.13,83,0,5.14
553,Sharjah,AE,2022-08-31 21:48:03,25.3573,55.4033,306.14,70,0,2.57
554,Buckeye,US,2022-08-31 21:51:04,33.3703,-112.5838,316.69,16,0,0.67
555,Sapernoye,RU,2022-08-31 21:52:50,60.7167,29.9505,280.74,91,100,5.55
556,Gamba,GA,2022-08-31 21:52:51,-2.65,10.0,296.41,86,46,4.21
557,Mangrol,IN,2022-08-31 21:52:52,21.1167,70.1167,299.85,84,93,5.23
558,Eureka,US,2022-08-31 21:52:52,40.8021,-124.1637,294.37,85,38,2.24
559,Namatanai,PG,2022-08-31 21:52:53,-3.6667,152.4333,301.51,68,86,5.87
560,Otradnoye,RU,2022-08-31 21:52:53,59.7775,30.8181,281.5,95,100,5.34
561,Bubaque,GW,2022-08-31 21:52:55,11.2833,-15.8333,299.76,81,100,7.86
562,Tommot,RU,2022-08-31 21:52:55,58.9564,126.2925,277.42,79,38,1.21
563,Bonavista,CA,2022-08-31 21:52:56,48.6499,-53.1147,292.84,69,96,5.6
564,Hambantota,LK,2022-08-31 21:52:57,6.1241,81.1185,297.34,100,20,2.06
565,Cotonou,BJ,2022-08-31 21:49:01,6.3654,2.4183,298.14,88,40,5.66
566,Aktau,KZ,2022-08-31 21:52:58,43.65,51.2,295.47,39,0,3.51
567,Mercedes,AR,2022-08-31 21:52:59,-34.6515,-59.4307,292.01,66,98,3.54
568,Misratah,LY,2022-08-31 21:53:00,32.3754,15.0925,300.12,66,0,3.25
569,La Ronge,CA,2022-08-31 21:53:00,55.1001,-105.2842,300.27,36,20,3.6
570,Zhigansk,RU,2022-08-31 21:53:01,66.7697,123.3711,278.63,83,100,4.46
571,Laguna,US,2022-08-31 21:53:02,38.421,-121.4238,311.66,26,0,0.89
572,Axim,GH,2022-08-31 21:53:03,4.8699,-2.2405,296.63,92,86,4.18
573,Camacha,PT,2022-08-31 21:53:04,33.0833,-16.3333,293.83,73,40,4.12
574,Wadi Musa,JO,2022-08-31 21:53:04,30.3222,35.4793,297.55,40,0,1.63
575,Mackay,AU,2022-08-31 21:50:39,-21.15,149.2,292.97,87,44,6.19
576,Berlevag,NO,2022-08-31 21:53:06,70.8578,29.0864,280.12,65,100,6.17
